PuzzleBoard	SolvedBoard
....1...537...2.....5..624....823.67.98.5.32.72.961....361..8.....2...965...7....	269314785374582619815796243451823967698457321723961458936145872147238596582679134
2....6..9....47....43...5765.149...8.92.1.43.4...359.1865...29....58....3..2....7	287356149156947382943821576531492768692718435478635921865173294724589613319264857
9.5...6....7.81.94.1......225...47...7..6..3...95...218......4.79.32.1....2...9.6	985432617327681594416957382253814769178269435649573821861795243794326158532148976
8....12..2..8.5.3741......81..6.7.59.579.842.96.4.2..35......7172.1.3..5..15....2	875391264296845137413726598142637859357918426968452713539284671724163985681579342
.....17.8.1..4..239.27.8...67.8.....5.8.6.9.4.....3.86...4.58.918..2..6.4.36.....	364251798817946523952738641671894352538162974249573186726415839185329467493687215
5.83.....721..6..9..3...8..6...3.2.7..76.95..2.5.7...3..6...3..9..5..174.....16.5	568394712721856439493712856649135287837629541215478963156947328982563174374281695
.7.1568..61..9.3.7.8..32...........9.35.6.71.7...........68..4.8.1.4..23..6325.7.	473156892612498357589732461164273589235869714798514236327681945851947623946325178
...7..5..879125.43.5.4.6....9....185....7....485....2....6.7.5.53.941267..6..2...	264793518879125643153486972397264185621578394485319726942637851538941267716852439
8.3..796..4.....82....8....9253.48.1..8.1.3..1.48.9256....9....47.....2..562..7.9	813427965647953182592186437925364871768512394134879256281795643479631528356248719
...98.564....41.23....23.1...7..94.2....1....4.62..3...6.49....95.73....243.56...	132987564895641723674523819317869452529314687486275391768492135951738246243156978
..9...582.84.......1..82.7......71357.......65623......4.93..5.......34.153...7..	679143582284795613315682974498267135731859426562314897847936251926571348153428769
..89.14..1.643...9.5..867..67.........26753.........47..136..7.2...941.8..57.29..	738951426126437859954286713673149582842675391519823647491368275267594138385712964
9.6..1.871.......6.7.692135..1...8..26.....51..4...3..845729.1.7.......861.5..7.4	956341287132857946478692135391475862267938451584216379845729613723164598619583724
2.7.3..18..8...3...5.8.12.61.4...8......8......5...6.25.91.6.2...1...7..37..2.5.1	247635918618792345953841276134269857762583194895417632589176423421358769376924581
.1.962..76.....4.9..9.1..6..675....4.4.637.2.3....417..8..7.2..7.1.....39..126.4.	514962837632758419879413562267591384148637925395284176486375291721849653953126748
...8..21.1.2..3.899....2..763942......56973......518963..2....575.9..1.4.26..5...	547869213162573489983142567639428751815697342274351896391284675758936124426715938
.627..4.8...25...31..8.45.7.81...9...7.....8...6...73.2.46.7..97...25...6.8..327.	562731498847259613139864527381572946975346182426198735214687359793425861658913274
...983.26..8....3.236.459.....397.6.9.7...4.3.6.254.....183.279.8....6..67.521...	415983726798162534236745981854397162927618453163254897541836279382479615679521348
.53....4.6.....2.727.4.....36....8...1492736...5....14.....1.237.1.....6.9....17.	153872649649135287278469531367514892814927365925683714486751923731298456592346178
.179..6...43....57.....7.8...9.2.4.54..315..85.2.4.3...6.4.....35....74...4..381.	817954632643182957295637184139826475476315298582749361961478523358261749724593816
.9276..533..82.761.7..5....46.....7...........2.....46....9..3.239.48..775..3269.	892761453345829761176354982463215879981476325527983146618597234239648517754132698
.791.6..58.....6.3.54.......9.3.2..8..69.52..1..8.4.6.......95.9.8.....15..2.148.	379126845812459673654738192495362718786915234123874569241683957968547321537291486
3.4..51....7819...8....45.7...94823...9...7...35127...6.85....2...4836....36..8.1	324765198567819423891234567716948235289356714435127986648591372172483659953672841
..9.471.5....1...8..5...479.5.9.1....8..6..5....2.8.6.973...2..5...2....2.179.5..	839647125427519638615832479356971842182364957794258361973485216568123794241796583
52.6173.9..19.357................65416..3..87784................567.98..4.9385.62	528617349641923578973458126392871654165234987784596231837162495256749813419385762
1.2.459......23.14...1...7.9.321485..1.....6..583764.1.2...7...63.85......193.5.6	172645938895723614346198275963214857417589362258376491529467183634851729781932546
.5..6..91...71..6..6....34..83...4.242.831.599.1...68..35....7..1..87...79..4..3.	857463291349712568162958347583679412426831759971524683235196874614387925798245136
..965...1.7.....6.....2.4.3436..2...5..837..2...1..5391.4.7.....8.....5.9...861..	849653271273418965615729483436592817591837642728164539164275398382941756957386124
....563..453.8.26....3.159.9...6.715.1..4..2.635.7...9.642.8....91.3.486..869....	129456378453987261786321594942863715817549623635172849364218957291735486578694132
86..1..3...48......3.6..98.9.8.763.45..382..93.159.6.8.83..1.4......82...1..5..96	867219435294835761135647982928176354546382179371594628683921547759468213412753896
5.7.2.63..2..6..74..8....1567...194..3..5..8..916...2774....3..15..3..6..86.7.4.1	517428639923165874468397215675281943234759186891643527749816352152934768386572491
..1.....3......6.1.96281745.8.....7..6..2..1..2.....6.63481295.9.7......2.....1..	571946283842573691396281745189364572465728319723159468634812957917635824258497136
...5.93.8....1.56413.4.87.9..2....5...68942...1....4..8.76.3.92591.8....6.39.1...	264579318978312564135468729482136957756894231319725486847653192591287643623941875
..4.1..7.89154......38....5...65...9.5..3..8.2...74...3....67......95863.4..8.5..	564312978891547632723869145437658219659231487218974356385126794172495863946783521
.6...1.83.3..8.9..9....3....1..365.7.7.2.9.6.3.645..1....3....2..7.2..3.29.1...4.	562791483734682951981543276419836527875219364326457819148375692657924138293168745
.3648.2....1.53.945..9.186..1....4......9......4....2..285.9..647.16.9....9.3854.	936487251281653794547921863612375489853294617794816325328549176475162938169738542
69.1.72.5.1..2.4372.4835..9.......2.4...1...6.2.......7..2639.8962.8..4.8.57.4.62	693147285518926437274835619159678324487312596326459871741263958962581743835794162
4.532718.6.38......8.4..3...5..3......4...5......7..4...9..8.5......36.8.286917.4	495327186673819425281465379952134867734986512816572943369748251147253698528691734
...1.6.9..75..946...9...1..561.8...9....2....7...9.538..7...9...389..72..1.2.4...	324156897175839462689742153561483279893527614742691538257368941438915726916274385
.4.6......92.4536..1.382....8751......14698......2891....871.4..7895.63......6.8.	843697251792145368615382794987513426521469873364728915236871549178954632459236187
1....7...82.1...93.9.3.8.71.4.5.6..7.6..7..4.7..4.1.2.98.7.3.5.57...2.69...6....8	134967582827154693695328471248536917361279845759481326986713254573842169412695738
715...6....37.4.5.2...5139...159.2.....148.....6.278...3841...9.7.9.35....9...483	715239648893764152264851397381596274527148936946327815638415729472983561159672483
8.....612.4.82..5.2.6..7..4412...9...79...43...8...1257..9..2.3.8..62.9.923.....1	897534612341826759256197384412653978579281436638479125765918243184362597923745861
8742.1....2.48........3...4.18.47....4.823.9....19.47.5...7........54.8....3.8259	874261935329485617651739824918547362746823591235196478583972146192654783467318259
7.62..13..18.7.6.4.93.16.72...........1...4...........68.93.21.3.5.6.84..49..87.3	756249138218375694493816572874653921531792486962481357687934215325167849149528763
2....8..1..96.357...84.12...8.5.....397.4.615.....7.2...13.59...741.93..9..2....6	253798461149623578768451293482516739397842615516937824821365947674189352935274186
3.72.5164....1.83...864.....4...8.21....2....52.4...8.....745...75.3....2845.67.3	397285164462719835158643279746358921831927456529461387613874592975132648284596713
.82..6..9467.....5.3.8472...7....95.8...6...7.24....8...6124.7.2.....1967..6..32.	182536749467912835539847261671483952853269417924751683396124578245378196718695324
....43.6.63.729..8...165..2.4...6..1..6.3.4..5..4...2.4..918...2..354.17.5.67....	912843765635729148784165932348296571126537489597481623473918256269354817851672394
3...9267.5..1.6.93.69..3.....7.3.86.....4.....36.1.5.....5..24.28.3.4..7.1492...8	341892675528176493769453182157239864892645731436718529973581246285364917614927358
6..93.8..798..6.2.345.8.9.1..4.....28..362..42.....5..4.9.2.316.6.7..258..2.13..9	621934875798156423345287961914875632857362194236491587479528316163749258582613749
.4576.381.37.1..9....38.75...1.2..4..2.....3..8..4.1...18.92....7..5.96.594.3721.	245769381837215496169384752951823647426571839783946125618492573372158964594637218
54..9...1....269536.971.4........8...6..3..9...1........4.571.217624....9...6..84	542893671718426953639715428493572816867134295251689347384957162176248539925361784
7...3..61.4...2......7.6...4952..38....963....63..5179...5.8......6...3.87..2...5	752834961648192753931756842495217386187963524263485179329548617514679238876321495
...5..3.2.274..1.9983..2....4..3.8......4......9.1..3....8..7231.2..465.3.8..6...	416589372527463189983172546241935867835647291769218435694851723172394658358726914
.274953...3.62.751.65.1..49...5.........6.........4...27..4.81.954.82.3...175392.	127495386439628751865317249348579162592861473716234598273946815954182637681753924
.8..132..71...6.9..3.92.1.62..3.......1.9.4.......5..29.7.41.2..2.8...47..823..1.	689713254712456398534928176295384761371692485846175932967541823123869547458237619
8.......27.638..5.4.97.6.8.68.9..5..9.76.38.4..2..8.96.7.8.92.1.9..456.82.......5	835491762716382459429756183683914527957623814142578396574869231391245678268137945
57...26.4...7.61..6....47.....1..25.3..649..7.17..3.....93....8..84.5...2.48...79	571982634492736185683514792946178253325649817817253946159327468768495321234861579
.2.1..378..832..651..7..2..28........76...43........16..7..1..341..926..962..7.4.	629154378748329165135786294281643759576918432394275816857461923413592687962837541
2...7.634....42.8.3..6.91...54.21.......9.......45.21...89.7..1.9.23....436.1...7	289175634761342589345689172654821793812793465973456218528967341197234856436518927
...8.15.7.61....82.8.4.96..1.6.5..2...........2..1.8.5..85.7.1.73....29.6.92.3...	392861547461735982587429631176358429854972163923614875248597316735146298619283754
3..42.65.15.....37.7..5.4......6...5...8.5...5...1......5.8..1.24.....68.96.41..3	389427651154698237672153489913762845467835192528914376735286914241379568896541723
81..326..62.49.......17...82..7.14..75..6..12..82.4..33...47.......23.46..261..89	817532694625498137943176258239781465754369812168254973396847521581923746472615389
.5..36248.....47.194...7...2..7.8.1...5.4.8...8.5.2..3...6...848.34.....47638..5.	751936248368254791942817635234768519695143827187592463529671384813425976476389152
2..1..98.19......5.8..9.67195..14....78.3.21....92..48749.5..6.8......97.13..9..2	236175984197648325584392671952814736478536219361927548749251863825463197613789452
..95367.8.6..82..3...4.7.29.7...3.6.9.......7.4.6...9.69.7.4...1..36..4.3.48219..	429536718761982453538417629275193864916248537843675192692754381187369245354821976
.869.....7..8.....35..7.9.86284.9..1...781...4..6.38951.2.4..59.....7..4.....613.	286934517719865423354172968628459371935781246471623895162348759593217684847596132
8674.2...4...5.......7..84274......3938...5145......86275..3.......2...8...1.7925	867432159412859637359761842746518293938276514521394786275983461194625378683147925
82.374..6....694.265..2........4.7954..295..1935.8........5..682.841....5..836.47	829374516317569482654128973182643795476295831935781624743952168268417359591836247
.9.4....2.35....1412437.5.8.63....8..19...34..8....69.8.2.3417634....82.9....2.5.	698451732735286914124379568463597281519628347287143695852934176346715829971862453
.2..139...76489......257...4.8..27..3..8.1..5..53..8.9...126......94537...973..2.	824613957576489132931257684418592763397861245265374819753126498682945371149738526
.....79....7...26...2...3...6.4.2791.2.156.3.1487.9.5...6...1...13...4....46.....	651327948837941265492865317365482791729156834148739652586294173913578426274613589
..5.6148362....9..1.4....27..25...6.....9.....4...67..45....2.8..1....7626397.1..	975261483628734951134859627312547869786192534549386712457613298891425376263978145
51.8.....6..24..9....15..3....594317...678...795312....5..23....7..85..3.....1.45	517839462683247591429156738862594317341678259795312684154923876976485123238761945
...3..425..5...97....5...38.8..5.1.9..76813..5.6.2..8.63...5....58...2..179..8...	891367425365842971724519638283754169947681352516923784632495817458176293179238546
.81.6.25.5..29....2..58.7..47..5...6.1.426.3.3...1..82..8.42..5....78..4.47.3.12.	781364259563297841294581763472853916819426537356719482138942675625178394947635128
6..8....7.78...3..5..7328.6..5.2...1...583...2...1.5..3.7249..5..2...47.4....5..9	623851947178694352594732816845926731716583294239417568367249185952168473481375629
.6391..7..19.83.62..8.2....93.2....51.......98....7.41....5.9..39.87.25..7..6943.	263915874419783562758426193937241685146538729825697341684352917391874256572169438
.6......4.7...198..58....7..413.6...639425817...1.746..2....69..967...4.3......2.	162978534473651982958243176741386259639425817285197463827534691596712348314869725
3859.....49.7351........3.....578.43.........57.462.....4........8619.34.....4891	385921467496735182721846359169578243842193675573462918914387526258619734637254891
.268.3.....1...79.4592..8..27..6...83..784..66...3..74..3..9647.47...2.....4.831.	726893451831645792459217863274961538315784926698532174583129647147356289962478315
.4.5.16.2..5.32847..8.7..1...3..91.............62..9...6..9.3..87931.4..3.14.6.9.	947581632615932847238674519723859164594167283186243975462798351879315426351426798
.9.587...75..23.1.832.14.59.8..52...............43..7.54.29.183.1.87..24...341.9.	194587362756923418832614759381752946479168235625439871547296183913875624268341597
167.54...49238.7....5......5..4.8....187.953....6.5..1......4....4.63197...14.352	167954283492386715835271946523418679618729534749635821371592468254863197986147352
...1..365123.7..48..83..7.23...........483...........35.1..62..43..5.891782..1...	974128365123675948658394712345762189219483576867519423591846237436257891782931654
.....1.246.2.543........1.59..7......4512693......3..78.4........951.6.215.4.....	597361824612854379483279165938745216745126938261983457824637591379518642156492783
..2....4.69..24.5...57...26.19.4...85..917..22...8.41.76...32...5.69..87.2....6..	832569741697124853145738926319246578584917362276385419761853294453692187928471635
976825..112.4.9..7..8...9.....548...4.9.1.5.2...692.....1...8..7..9.1.538..254176	976825341125439687348176925632548719489713562517692438251367894764981253893254176
6.8.94..32..3.8.6....6728.17......1.....5.....8......98.2169....5.8.3..69..74.2.8	618594723274318965593672841745986312329451687186237459832169574457823196961745238
2.4..1...51.......8.643.95.6...78..5...345...4..19...2.67.231.8.......73...7..6.9	294851367513967284876432951631278495729345816458196732967523148142689573385714629
...8.5271..6.19...15...46....9.8..2..2.....1..6..9.8....15...92...97.1..9782.1...	493865271286719354157324689719483526824657913365192847631548792542976138978231465
67..13459..97...6.5.2..67...93........5.8.3........19...79..2.8.2...85..83152..76	678213459319745862542896713293157684165489327784632195457961238926378541831524976
74.2.956.863....27.9...8.4...49...7..5.8.7.9..8...64...3.6...5.61....732.751.3.84	741239568863514927592768341324951876156847293987326415438672159619485732275193684
7.861.9.4.2......6.64...8....7..1.42.1.846.5.64.2..1....9...41.4......6.1.6.243.5	738615924921487536564932871897351642312846759645279183279563418453198267186724395
..86513929.5.83.7.....9...81.....2..3..529..4..2.....92...3.....5.27.9.67149658..	478651392925483671631792458169347285387529164542816739296138547853274916714965823
45.283.7..87.4.....9.576.8.6427......1..2..6......5824.7.892.3.....5.24..2.164.97	456283179287941356193576482642738915815429763739615824574892631961357248328164597
.243.....5...12.38.......5.15378.....9..3..1.....21583.1.......36.14...7.....314.	624358971579612438831497256153784629298536714746921583415879362362145897987263145
4...38...6..742983..2...7.......45.7.........7.58.......3...8..184279..5...38...9	497538126651742983832916754368124597249657318715893462923465871184279635576381249
..8.74..94...53...7...18...6..7.58.19.7.4.3.65.23.6..4...86...7...43...58..52.6..	128674539469253718735918462643795821987142356512386974351869247296437185874521693
1.3.97.6..7...18.4.8..4517..9.61.7..5...2...8..1.58.3..2798..5.3.91...8..1.53.9.7	143897562275361894986245173892613745534729618761458239627984351359172486418536927
59.8.27.6.76....2.......1.481..94.6..6..8..1..3.16..929.3.......2....37.7.86.9.41	594812736176453928382976154817294563269385417435167892943721685621548379758639241
5.......2.6..14.9.734..2.8..564....7.7..8..5.1....542..2.1..974.1.24..6.8.......3	591876342268314795734952681956421837472683159183795426625138974319247568847569213
..87.....4.29....39.7.2..48.91.....66.4.9.2.77.....39.52..1.6.98....91.4.....68..	358764912412985763967123548291357486634891257785642391523418679876539124149276835
23..71..57....8...8.4..937..8....65.52.7.6.14.41....2..781..5.9...3....21..89..37	236471895759638241814529376987214653523786914641953728378142569495367182162895437
9...58317.5.4.38696...9..4........2.3.9...4.8.7........9..7...47382.5.9.46218...3	924658317157423869683791542845937621319562478276814935591376284738245196462189753
..6279.....4.....22...4..6746.1.3.9...3...1...7.9.4.3635..1...48.....5.....5983..	586279413734861952291345867468123795923657148175984236359712684812436579647598321
...4615...2589...68..25...96..5128...4.....5...8374..23...28..55...4921...6735...	973461528425897136861253479639512847742986351158374692394128765587649213216735984
..27.94..5.....1...4.13.5.74859.7...6.9.2.7.1...3.49581.8.43.7...3.....4..42.18..	312759486597486123846132597485917362639825741721364958158643279273598614964271835
..4198..5.615.......946318...7....2...........8....3...436278.......569.7..8192..	234198765861572934579463182317984526695231478482756319943627851128345697756819243
.32..1.8...8..21..91.6...4..63.85.2.....3.....9.72.53..4...3.92..94..3...8.2..41.	432591687678342159915678243763185924254936871891724536146853792529417368387269415
.5..683...3971.....18...47.59...6.23....7....72.3...94.62...94.....9423...452..6.	257468319439712586618935472591846723843279651726351894362187945175694238984523167
46....38..3..82...78.1.39..813........47.18........614..92.6.38...51..2..26....79	462957381931482765785163942813694257654721893297835614149276538378519426526348179
.2....4.674.........39142........82.13.5.8.49.97........53869.........623.6....7.	921875436748632195563914287654793821132568749897421653275386914489157362316249578
.5.3..96.9...2.5.4.6.59.27.1....2.4.723.6.185.4.1....2.79.85.1.8.2.3...7.35..4.2.	257341968981627534364598271196852743723469185548173692479285316812936457635714829
...5..326...7.1.4..8.43.1..3...49..24.18726.32..15...4..5.67.3..3.2.5...629..4...	714598326563721948982436157378649512451872693296153874845967231137285469629314785
.9.1..4.66.....579..5..613..56.29.......4.......53.69..683..7..523.....87.4..8.5.	392175486641283579875496132456829317139647825287531694968352741523714968714968253
......29.65...48.7..9.274.1987.........289.........9855.691.3..7.34...18.28......	471835296652194837839627451987546123315289764264371985546918372793452618128763549
58...296..2....1.847..8.3.....6.723...2...4...372.4.....9.4..827.5....4..487...19	581372964923465178476189325854697231692813457137254896369541782715928643248736519
..7895...93.4.7..8..4..1..7.8.....4....9.3....9.....5.7..3..6..6..7.2.95...6184..	167895234932467518854231967281576349475923186396184752748359621613742895529618473
.4.61.5......596..5.12.....9.6..34524..125..63254..1.8.....12.9..298......4.62.8.	749618523283759641561234897916873452478125936325496178837541269652987314194362785
5..4..9.19.....4..7489..26...279..464.9.2.3.787..451...87..9524..5.....91.4..7..8	523486971961572483748913265352791846419628357876345192687139524235864719194257638
6....38.9....8.4..8....72317..1..5.21..2.6..75.8..9..32836....5..7.2....4.63....8	672413859391582476845967231769138542134256987528749613283674195917825364456391728
513...46..2...78..6..45..21.8.3.........2.........9.8.36..84..9..79...4..49...612	513298467924617835678453921285376194496821753731549286362184579157962348849735612
5....147....5.4..3..46..85.........46132.95874.........31..82..9..7.5....859....6	562381479198574623374692851829157364613249587457836912731468295946725138285913746
....1.2.3.1.6389.5.....46...7..5.13.569...427.41.7..5...78.....9.6327.1.1.3.4....	698715243214638975735294681872456139569183427341972856457861392986327514123549768
..21..4....724..8...1.....5.4.82.3.687.9.6.422.6.54.1.3.....6...1..629....8..37..	532178469967245183481639275145827396873916542296354817329781654714562938658493721
6.3.81.92.9....8.4...692....8.....1.2.71.54.9.1.....2....854...9.5....4.34.91.2.5	653481792192537864874692351486279513237165489519348627721854936965723148348916275
.357.2....2..9...6..7.4.3..2.4...57.853...461.76...2.9..9.3.8..5...2..4....8.619.	635712984428593716917648325294361578853279461176485239769134852581927643342856197
4..19.75.172...94.8.9.....6...6....1....1....3....9...2.....3.4.84...627.36.42..9	463198752172536948859724136527683491698415273341279865215967384984351627736842519
8..46...767...3.45....1.9.6.4..9..31....4....35..2..7.7.6.5....51.8...629...71..8	895462317671983245432715986247598631168347529359126874786254193514839762923671458
.4672......768.25..28...46..6..52.......1.......47..2..54...89..19.485......3971.	546721983937684251128395467463852179275913648891476325354167892719248536682539714
23.6..895.6........4...32..4..2....6.754.698.6....8..4..43...2........7.326..7.58	231674895567829341849153267483295716175436982692718534754381629918562473326947158
....4173.78........4.3...9.93.1..24..25...36..76..2.51.5...8.2........73.1976....	692541738783629514541387692938156247125874369476932851357498126864215973219763485
.68..9...52.174.83.4..86...7..8..1......4......6..1..5...63..1.61.425.98...9..53.	168359274529174683347286951752863149981542367436791825895637412613425798274918536
..251..676.19...53.....2..1.9.....2..653.971..1.....8.3..1.....42...51.817..346..	942513867681947253537682941794851326865329714213476589356198472429765138178234695
.4......123...69..7...38.6.....1..731.34896.586..5.....2.96...8..68...125......9.	648297351235146987719538264954612873173489625862753149427961538396875412581324796
.....63...36...5..1493.562....4.395....769....948.2....839.1764..7...29...25.....	275186349836294571149375628628413957351769482794852136583921764417638295962547813
.3...1.6........5...2.7..3.67.2194.5..87536..1.5468.93.5..2.8...4........8.1...7.	834591267769832154512674938673219485498753621125468793351927846947386512286145379
54...9...21.....7.......1..38..917..1.43.72.8..726..14..8.......9.....52...1...87	546719823213684579879532146382491765164357298957268314728945631691873452435126987
..6..58.9....1.......986.54.3...214....153....916...3.24.531.......6....1.38..4..	476325819589417263312986754635792148824153976791648532248531697957264381163879425
......95.6..4...7.7.8....64.6...452.8.1...6.7.256...1.28....4.5.1...2..6.74......	142876953639451872758239164367184529891325647425697318286713495913542786574968231
.....31.5..5.7.632..85.64...83.4..5..91.6.84..6..5.39...96.57..657.3.9..1.27.....	476293185915478632328516479783941256591362847264857391839625714657134928142789563
.....692......8.6..7....3184..97..31753...29491..45..6685....4..3.6......942.....	841536927329718465576429318468972531753861294912345876685193742237654189194287653
1...2467.5..6...4..2..9....3....2..96.4...3.19..3....8....1..3..9...5..7.6123...4	189524673537681942426793185378152469654879321912346758745918236293465817861237594
69.4283..2..7....978.......16.9.523...........482.3.65.......234....7..6..9632.48	695428371234751689781369452167985234352146897948273165876514923423897516519632748
.6...4579...6.3..889....36.....7.1..5.24387.6..9.6.....35....819..3.5...7489...3.	163824579257693418894157362386579124512438796479261853635742981921385647748916235
1...5.6..8.2....4564.3...1.3..8..421...9.1...461..7..9.8...4.6772....5.8..6.8...4	197452683832196745645378912379865421258941376461237859983524167724619538516783294
58.9...3.94..637.1...2.....128.......7652891.......428.....2...6.739..84.3...7.95	581974632942863751763251849128439567476528913359716428895142376617395284234687195
5321.48.9...5...3..1...9.2567..9...42...4...73...1..5218.4...9..2...1...4.69.8213	532164879869527431714389625675293184291845367348716952187432596923651748456978213
9.1.8.25........1.6521.3...5..24.7912...5...6196.78..4...8.9165.6........19.6.3.2	971684253438527619652193478583246791247951836196378524724839165365412987819765342
...4.28.....3.75.6....197424......81.2.....5.31......464283....5.79.4.....97.5...	761452839294387516853619742475293681928146357316578294642831975537964128189725463
49....3.5.7..5..68.5....9...35....41.874.569.96....58...3....5.74..6..2.5.9....36	496812375371954268852376914235698741187425693964731582613249857748563129529187436
76..134....28...3.94.6..........9.1.49..3..68.8.7..........2.97.7...82....957..86	768913425512847639943625871637489512495231768281756943854362197376198254129574386
4...1.2....9.35...8...7..91......4.86.42573.93.7......95..2...6...18.9....8.9...7	475619283129835764836472591592361478684257319317948652951723846743186925268594137
9..6...5.4..928...3..5.1..2....6.597....9....149.8....7..8.9..4...216..5.1...7..9	982673451451928736376541982238164597567392148149785263723859614894216375615437829
.5.....7397....2....63.2.5.6.4.2....138...729....8.3.6.6.2.98....9....1738.....9.	852496173973158264416372958694723581138564729527981346761249835249835617385617492
..91.6.....38.95.74.6.35..984.....7.9.......8.3.....526..59.8.31.73.84.....4.17..	589176234213849567476235189842653971965712348731984652624597813157328496398461725
6...79.5..45.....27...5216..6123...52.3...6.44...9832..7498...63.....51..1.32...7	632179458145863792789452163861234975293517684457698321574981236328746519916325847
....6...3.2..3..4.4..9157.8....9..64.9.....7.34..7....9.6857..2.3..2..1.2...4....	879264153521738946463915728187592364695483271342176589916857432734629815258341697
8.6137.957......1...1..58.74..25.1.3.........2.5.61..85.49..3...8......939.5264.1	846137295753892614921645837468259173179384562235761948514978326682413759397526481
..2.....137.159....8..43...8..72.6.3...394...1.9.68..7...91..7....472.567.....9..	492687531376159428581243769854721693267394185139568247623915874918472356745836912
53....9....4936.7.9...2..3....5.31..3..812..5..24.7....9..7...4.7.3842....3....67	531748926824936571967125438789563142346812795152497683298671354675384219413259867
6.27..8.........3....82.67.39.1...46481...92326...3.18.26.19....3.........4..83.9	652731894718694235943825671397182546481567923265943718526319487839476152174258369
.21.6957.9.65...1.8.........89.25..7...1.6...2..78.65.........5.9...87.1.4395.28.	421869573936574812875312964689425137357196428214783659168247395592638741743951286
4..3..7..9.....24.27359...8.29.5..7..1.276.9..8..1.63.8...45316.46.....7..7..1..4	461382759958167243273594168629853471314276895785419632892745316146938527537621984
..6.47832......7.9..26..41........86925...37161........59..36..4.7......36148.9..	596147832143528769872639415734291586925864371618375294259713648487956123361482957
1...8..27...762.157.....896..1...6.3.7523198.4.3...2..297.....831.528...56..7...2	156983427849762315732154896921845673675231984483697251297416538314528769568379142
4..8....9......475.9....6.3852...93667.....48349...2175.4....6.967......2....5..1	436857129128639475795214683852741936671392548349586217514978362967123854283465791
.859.6.2....3.85..94...1....54.297....1.6.9....948.15....6...38..28.4....3.7.241.	185976324276348591943251867354129786821567943769483152497615238512834679638792415
..685...2521...8674.36......35......6.74285.3......79......76.5268...1797...963..	976851432521943867483672951135769284697428513842315796319287645268534179754196328
73....8..2..6.3.7...8274....65..7..1.........9..3..54....8316...7.4.2..8..3....12	736519824249683175158274963365947281824156739917328546492831657571462398683795412
..48..6252...549...53...8..1.63...9...87.52...7...13.8..9...75...527...9721..84..	914837625287654913653129874146382597398745261572961348839416752465273189721598436
.42.1..8.67..892..831.4.9..38.......5.49.38.1.......39..7.9.143..843..25.6..5.79.	942516387675389214831742956389175462524963871716824539257698143198437625463251798
....9..4.84.53....6.52..39871..2...32.3...8.99...5..24562..34.1....85.62.9..6....	321798546849536217675214398714829653253641879986357124562973481437185962198462735
15.28...432476...18....1.27..59..8.............9..84..58.6....99...547324...92.58	157289364324765981896341527245916873618437295739528416582673149961854732473192658
....31..5........16..79..8..17426.5...49.71...5.81324..8..79..61........7..34....	248631795579284631631795482317426958824957163956813247485179326193562874762348519
41.6.7.....35..76.68..3..918.495...2.3.....1.1...264.535..6..47.96..51.....1.3.56	415697238923518764687432591864951372532784619179326485351269847796845123248173956
897...46..1.8.5.7...476..8.6.9....4.....8.....4....6.2.6..938...5.6.8.9..83...156	897132465216845379534769281679321548125486937348957612761593824452618793983274156
.4.96..78829..74.6.3...519.31.27.................54.13.875...3.6.27..84515..89.2.	541962378829317456736845192314278569265193784978654213487526931692731845153489627
..6.93..58.1...46.........9..89.42.69.46.51.87.52.89..1.........49...3.15..18.6..	276493815891752463453861729318974256924635178765218934182346597649527381537189642
9.3.2541...4...3.5....6....62....849.4.2.9.5.359....71....1....5.6...1...1253.9.6	963725418274891365185364792627153849841279653359648271738916524596482137412537986
.5..2.94.19.....27.4...78.1.8...3.96.37.6.51.61.5...3.5.49...6.82.....79.69.7..8.	758126943193854627246397851485713296937462518612589734574938162821645379369271485
3154....2.4......582....3...872..543263.7.189154..872...2....916......5.5....6237	315487962746329815829615374987261543263574189154938726472853691631792458598146237
9.....2.36.2.9.8...3.26.4....7.21..94.......62..54.1....1.74.3...4.3.9.53.9.....4	978415263642397851135268497587621349413789526296543178851974632724836915369152784
.7...594861.97.253.4........96..78.............72..49........8.281.69.344531...6.	372615948618974253945382617196437825524891376837256491769543182281769534453128769
3.95.7.46.8............3.9.....2.6..5634.8721..1.3.....3.6............1.94.2.13.8	329517846786942153415863297874125639563498721291736584132689475658374912947251368
..9.75361.43..6.7...7....929...5..23..1...5..52..6...441....2...3.5..74.79564.1..	289475361143296875657831492974158623361924587528763914416387259832519746795642138
...42.....2.57..63.3.691254...3.591..5..8..3..139.7...591234.8.38..56.9.....19...	165423879429578163837691254678345912954182637213967548591234786382756491746819325
..1.59....2.3..51.6.524..83.....2.68...9.7...24.8.....95..284.7.12..3.9....69.1..	831759642724386519695241783573412968168937254249865371956128437412573896387694125
...8.7.9..67..985..9....7...21.7356.....2.....4698.23...4....8..896..34..5.3.8...	215867493467239851398154726921473568873526914546981237134795682789612345652348179
.1.4637...8..........9.134....2.81.61.......35.63.4....321.9..........3...7635.1.	219463785384527961765981342473258196128796453596314827632149578951872634847635219
...3..5.....6.4..2..91...877.19352..8.6...7.3..28674.192...68..1..5.8.....4..3...	218379546573684912469152387741935268896421753352867491925716834137548629684293175
.51.23..8....1.9.29.27...5.1..2..635...861...296..4..7.1...95.65.3.7....4..65.71.	651923478738415962942786351184297635375861249296534187817349526563172894429658713
