PuzzleBoard	SolvedBoard
3......5..4.98..1.57.6.........7654..1..5..8..8519.........1.29.2..68.3..5......8	391247856642985317578613294239876541716354982485192673867531429924768135153429768
...........79.1...49..6....7.8352.19.36...52.15.6943.7....7..42...2.69...........	325487196687921435491563278748352619936718524152694387563179842874236951219845763
....27..1.8.3.1.......4...3..68.9..43..6.2..59..1.47..7...9.......7.5.6.1..28....	639527841487361529215948673576839214341672985928154736762493158894715362153286497
9...7..5.......49...5.......971...343...9...221...476.......9...86.......2..8...5	932471658861532497745869123697128534354697812218354769473215986586943271129786345
38...2....6....4...94.87....37........9.1.8........64....82.56...6....2....3...18	381462759762539481594187236637248195249615873158793642973821564816954327425376918
7...4.836.......7.2.4....15.28.17.......8.......92.78.43....1.7.5.......817.6...9	791245836563198472284376915328617594179584623645923781432859167956731248817462359
52...........5.27..7.2....1...4.2..56...8...71..9.6...4....7.6..97.2...........19	521743986964158273873269541789412635642385197135976428418597362397621854256834719
74...29..1.....4.2.......8156.......4.3...8.7.......3565.......2.7.....4..87...26	746812953185963472329574681561387249493125867872496135654239718217658394938741526
.3.6...2....5....4..4298....4..69.......5.......87..3....9862..4....1....2...5.1.	935614827286537194174298365843169572792453681651872439517986243469321758328745916
.9.6...2....57..9....23...5....6...9...985...2...1....9...53....4..97....3...6.7.	195648327324571896786239145817362459463985712259714638978453261642197583531826974
5...9..6....6.5..946.183.57.2......6..8...7..6......9.17.356.848..2.9....5..7...1	531792468287645139469183257724938516398561742615427893172356984843219675956874321
1...8.....93..276....76...1..7...24..82.7.13..41...5..2...57....146..85.....4...7	176384925893512764425769381657831249982475136341926578268157493714693852539248617
......463.......8.....691....9..1827..6...9..2749..6....231.....3.......961......	895127463617534289423869175359641827186273954274985631742318596538496712961752348
....2.....7.143...34......1..723..84..4...2..29..146..9......57...951.2.....7....	189627543576143892342598761657239184814765239293814675921486357738951426465372918
.14.8...6..61..9.7..5.....8...8.67......7......93.4...4.....8..9.1..82..6...3.57.	714985326286143957395267148543816792862579413179324685457692831931758264628431579
.83......6.4..9..3...3.84.7.415.....36..7..24.....231.4.68.7...1..2..7.6......94.	783645291614729853592318467241583679368971524957462318426897135139254786875136942
...9...5.5.9.....24.8..51.....1.6..4..15.36..6..4.7.....47..2.52.....4.7.5...2...	162974853539618742478235196793186524841523679625497318984761235216359487357842961
.2.49876.......85....5...1.359........21453........586.8...4....94.......17982.3.	125498763746321859938576412359867241862145397471239586283614975694753128517982634
.1...24.97....16254.....7.1..7...2...92.5.31...1...9..9.5.....22845....31.38...6.	516782439738941625429635781857193246692457318341268957965314872284576193173829564
6832.9574..4..79.3..1.5....2...4....9.......5....6...7....9.7..8.71..3..4693.8152	683219574524687913791453826278945631946731285315862497132596748857124369469378152
5...2.........81.5.....53.91.....85..4..7..9..23.....46.41.....3.85.........6...8	531924786279638145486715329167249853845376291923851674654182937318597462792463518
..32.1.......5..1..5..3...48..927..5....8....3..415..74...7..5..6..4.......5.87..	943261578627854319158739624816927435574683192392415867489376251765142983231598746
.....7..........1.9.3.4..87.6...21.3.8..6..2.3.17...6.73..2.9.1.5..........6.....	645817392872593416913246587567982143489361725321754869736428951258179634194635278
3.....62....5..4..75....83.1..2.4.8..9.....6..8.6.1..2.37....16..4..6....62.....3	348179625621583497759462831176254389295837164483691752837945216914326578562718943
.9...136..6...5..9......7.5......95....916....82......4.9......8..6...1..264...9.	597841362364275189218369745631728954745916238982534671479153826853692417126487593
4.96.1...56...49.......2.7.......7....37.84....2.......8.4.......48...65...2.91.8	429671583567384912831592674648953721913728456752146839186435297294817365375269148
........61..7..89.8...9.27...9..71....7.5.3....12..9...25.1...9.78..3..23........	793821456152764893864395271639487125247159368581236947425618739978543612316972584
.81.5.4....73...9...5.172.35............6............82.617.3...4...95....9.4.81.	381952467427386195965417283573894621892561734614723958256178349148239576739645812
8.1.....6.2.7..9....36.9......47.32..7.3.1.4..34.25......9.21....8..7.9.2.....4.7	891254736526738914743619582185476329672391845934825671367942158418567293259183467
3479..8.62.8...7.5156...4....9.2..8....6.1....2..9.5....3...2479.4...6.15.2..4398	347915826298346715156278439769523184435681972821497563683159247974832651512764398
..5..2.6.7...6....24..9......1..84.....547.....76..5......5..18....8...5.5.7..9..	195372864738164259246895137561928473329547681487631592672459318913286745854713926
....6....4...5.9..3..24986..3.9..1..8.......4..4..7.8..83412..6..9.7...8....9....	958761423462358917371249865736984152895126374124537689583412796219673548647895231
.8...61.5......42663.21..8..564....71...2...44....159..6..54.72247......8.57...4.	782946135591837426634215789956483217178529364423671598369154872247368951815792643
17.....6.......5.7....97132.2..3....3...5...6....4..5.93248....6.5.......8.....25	173524869269318547854697132526139784348752916791846253932485671615273498487961325
.2...3......6...1.6.....384..67..8.3.8.465.7.2.7..19..598.....1.3...4......3...2.	824913567375648219619527384146792853983465172257831946598276431732184695461359728
.4..2..69..6415...8127.653..781.......1...8.......271..692.1358...8694..18..3..9.	745328169396415287812796534278153946651947823934682715469271358523869471187534692
4.62...8.....17....7.......19...2..4.5.1.4.9.6..5...37.......4....45.....8...69.3	416239785835617429279845361198372654753164298642598137327981546961453872584726913
6..9..74.48....6.......7...1..56.37.76..3..12.23.79..4...2.......6....87.18..6..5	632958741487321659951647823149562378765834912823179564374285196596413287218796435
8........3.49..182..91..4.35.3.....9..75948..1.....5.47.2..96..956..73.8........7	815432976374965182269178453543681729627594831198723564732849615956217348481356297
.24...5.8....4.....91.....7.4.7.3.25.6..8..9.58.9.4.7.4.....28.....7....2.5...74.	724139568853647912691528437149763825367285194582914673476351289918472356235896741
....1..38....34.2.79..6....9......7...1.7.3...2......1....8..62.7.14....48..2....	254917638816534927793862145948351276561278394327496581139785462672143859485629713
......3.4....43....46.8.5..9.247.1...1732845...4.192.7..1.5.92....89....7.9......	298567314175243698346981572932475186617328459854619237481756923523894761769132845
96...7....87.....13........21..3...967.9.5.484...7..36........28.....46....3...57	961257384587493621342186795218634579673915248495872136736549812859721463124368957
5.7..42.1..42..87.6.27.1.35.4......6.2.....9.9......1.83.1.76.2.51..29..2.68..1.3	587394261314265879692781435743918526125476398968523714839157642451632987276849153
.......57.9.612..4..8.....6259.....83..854..28.....5317.....2..9..571.6.18.......	612348957597612384438795126259163748371854692846927531763489215924571863185236479
6.1.....25.342..............563..8743.......5217..436..............856.31.....4.8	681937542593421786724568931956312874348796215217854369865243197479185623132679458
..4......812...45.7...53..2.....5.....6.4.7.....7.....6..59...1.23...549......8..	354821967812976453769453182978165324536249718241738695687594231123687549495312876
.6..342.....6...5..8.15..73....76..4....4....7..92....82..17.9..9...5.....139..4.	569734218137682459482159673218576934956843127743921865825417396394265781671398542
326.7..8....2.6.1........6...9....42....6....27....6...4........6.8.3....5..1.736	326175489584296317791384265619738542435962871278541693943657128167823954852419736
....2..84.....57..5.4........28543...153.962...32164........8.7..76.....39..4....	679123584821495736534768291762854319415379628983216475146932857257681943398547162
4...72....31.4......2.....31..72.8.5....8....9.7.53..46.....4......9.63....46...2	465372189731849526892615743143726895256984371987153264629538417514297638378461952
......53.5...3..1.6.7..5......48.69.49.562.73.63.91......9..3.1.7..1...8.46......	981627534524839716637145289715483692498562173263791845852974361379216458146358927
..48.1..37..423...28.......5....91..91.....38..87....5.......42...235..78..1.43..	694851273751423689283697451576389124912546738348712965137968542469235817825174396
...2....1149.6.527732....68....3...6..4.2.7..6...5....87....259421.7.6839....2...	586297431149863527732145968257931846314628795698754312873416259421579683965382174
.8.5..94..41...5.....84..7....7...31...4.8...41...5....2..57.....9...21..74..9.5.	682571943741963582395842176258796431963418725417325869826157394539684217174239658
.3..62475...4..36........19.......28...725...32.......78........94..8...65321..8.	839162475571489362246537819465391728918725634327846591782953146194678253653214987
...926...6.81...........24.....97..8.8.4.1.3.2..58.....57...........56.3...742...	345926781628174359971358246513297468789461532264583917157639824492815673836742195
..34...1.94....2.7...7........8.4.5.36.925.41.5.3.6........7...6.7....29.9...81..	873452916945163287216789435729814653368925741154376892431297568687541329592638174
5...39...2..........72..1..7.8......643721589......7.3..4..29..........7...89...2	586139274219574368437286195728953641643721589951648723874312956392465817165897432
2...68.1...12...368..73..52.8..15.......7.......94..8.65..29..331...79...4.15...8	234568719571294836896731452789315264465872391123946587658429173312687945947153628
...3..4....59281...3.....9..18..56..52.4.3.71..36..25..7.....1...17345....4..2...	289371465465928137137546892718295643526483971943617258672859314891734526354162789
73..9..2..4.1...78...6.7..53.4761...............9841.34..2.6...57...9.4..1..7..92	736895421945132678821647935354761289189523764267984153498256317572319846613478592
.2..465.......28...9.853.....65.97...1.....5...56.49.....378.4...19.......942..6.	823146597564792831197853624246519783918237456375684912652378149431965278789421365
..1.2..35...9......59......6..473.1..25.9.37..1.582..9......15......4...13..5.8..	741826935263945781859137624698473512425691378317582469974268153586314297132759846
.74......2...7.619.9...37..9.17.5.......1.......3.29.1..91...2.316.2...4......19.	674291538235874619198653742921765483463918257587342961749186325316529874852437196
9.7..2...1........28.96.1.4..1.......3..4..1.......7..5.6.84.91........7...1..3.5	967412538154873629283965174721659843635748912849231756576384291312596487498127365
7.....5.....9.71..62.......3.5.7...6...893...8...5.3.9.......48..23.8.....8.....3	789612534543987162621435987395174826276893415814256379937521648452368791168749253
..9.8.....4...39.782....1....25.1......348......6.25....3....716.54...9.....1.3..	139784625546123987827965134362571849951348762478692513293856471615437298784219356
.9.6....3....29.........29..6.78..31.17.9.42.25..34.6..85.........95....6....3.7.	892675143136429857574318296469782531317596428258134769985267314743951682621843975
852.7..9..96.8.....17..6.........8......5......8.........7..36.....9.14..2..4.759	852473691496581273317926584541269837239857416678134925984715362765392148123648759
.7..2....2..87...1.8...5........7.2.732.8.146.6.4........3...1.3...61..9....5..7.	475126938296873451183945762941637825732589146568412397657398214324761589819254673
..........34.7169.6...32.87.18.5.9....5...3....3.6.84.14.39...8.8261.75..........	729486513834571692651932487418753926965248371273169845147395268382614759596827134
.85.............4..9.85.......6..325.39.1.68.564..2.......25.9..5.............25.	485231976321796548697854132718649325239517684564382719876125493952473861143968257
694..1...7......65......92.4.6.5......5...7......1.4.6.41......98......1...1..549	694521378723894165158376924476953812215468793839712456541639287987245631362187549
.641.....3..86.14........7.....5..172...1...417..9.....1........56.43..1.....176.	864175932327869145591432678649358217283617594175294386718926453956743821432581769
21..78...6.9.35....45...3..7..5.2....9.....2....3.7..8..1...29....82.5.7...95..16	213478659679235184845619372764582931398164725152397468581746293936821547427953816
.7281......69..85....6.....1.........24.5.98.........5.....6....95..16......8459.	972815364416937852538642179159428736624753981783169425347596218895271643261384597
54..2..1.9.8715...7..34..9..8.59.1...5..6..7...9.73.8..9..82..1...9372.8.7..5..39	546829317938715426721346895387594162154268973269173584493682751615937248872451639
..5.....8...1....7....7.93.9418.7..3.26.9.78.8..6.1429.13.8....2....6...4.....8..	795263148382149567164578932941827653526394781837651429613985274278416395459732816
9....7....1...264.2.64.9..8.71.........3.1.........46.1..2.35.6.638...9....1....4	945687213817532649236419758471968325652341987398725461184293576563874192729156834
.2.39.5....37152.....682.....6.783....14637....412.6.....237.....28419....7.56.2.	128394576963715248745682139296578314581463792374129685459237861632841957817956423
..9.....46.457..29...6....59.3...1..4...6...3..5...2.87....5...35..824.12.....5..	579128364614573829832649715983257146427861953165394278798415632356782491241936587
.1.3.674..6..1.395........1.....75.6..69.12..1.28.....6........749.8..5..315.9.2.	518396742264718395397254861983427516456931278172865439625173984749682153831549627
58.76..1....24..3...13..........4..1..8.1.2..6..8..........83...5..93....3..27.54	583769412796241538241385967325974681978516243614832795467158329152493876839627154
83.....51.4.1.8...571...4....2...9.4.5.....3.9.7...6....8...569...2.9.4.79.....12	839674251246158793571392486312865974654927138987431625428713569165289347793546812
.....74.6.......5...465...99.1..6.7..7..3..4..4.5..1.81...635...6.......4.79.....	512397486698214753734658219951846372876132945243579168189763524365421897427985631
...9...6.....289..9..6.13.8.....6..36.......74..7.....5.82.7..4..286.....6...4...	834975261176328945925641378287516493653489127491732856518297634742863519369154782
7.4..6...3..7...26..13..7..6.2.934.8.4..7..9.9.314.6.2..6..79..58...1..7...2..1.5	754926813398714526261385749612593478845672391973148652126857934589431267437269185
9..36..1.1.4...95.3........2........41..3..26........1........5.42...1.9.9..27..4	925364817164278953387591642279615438418739526653482791831946275742853169596127384
..3.85...5.8........4739..........84387.4.56224..........3124........1.6...46.2..	923685741578124639614739825165273984387941562249856317756312498432598176891467253
..6..4..8.18...........9.....7....63362.7.84515....7.....6...........97.6..7..2..	796124358418537629523869417987245163362971845154386792271698534835412976649753281
...32.51...31...7....5768.........983.1...7.459.........5642....4...72...26.51...	879324516653198472412576839264715398381269754597483621935642187148937265726851943
.4.8..95...9......7.196.824...31.5.8...598...8.5.46...417.893.5......4...68..4.9.	643821957289475613751963824976312548134598276825746139417289365592637481368154792
.4...9.....1...924...6.4.8....8.5..9..54.67..4..7.2....3.2.8...184...2.....9...7.	248159637561387924973624185327815469895436712416792358739268541184573296652941873
5.8397..47..8.1..5...6...7.6.........8517463.........9.7...5...8..9.3..71..7865.3	518397264762841395394652871627539148985174632431268759273415986856923417149786523
5....43.77.86..4........6.8.....7.1..5.218.4..7.3.....9.7........3..62.42.57....9	526184397738629451194573628382497516659218743471365982967842135813956274245731869
..147..6.......49..5....7......4..5.14..2..79.9..1......8....4..64.......2..941..	831479265672531498459268713286947351143825679597613824718356942964182537325794186
5786..........87.9.1.....8.6........3.48579.1........4.5.....7.1.79..........5192	578691423263548719419723685685419237324857961791236854952184376137962548846375192
..5......4...6.7.5....8.1645.6.37...2.......9...25.8.6847.9....1.3.2...7......4..	685714923431962785729583164596837241278641359314259876847196532153428697962375418
1.3..8...57....83.4..73.2...5.9.4....4.362.7....8.5.2...5.23..8.38....42...6..5.3	123598467576241839489736251352974186841362975967815324695423718738159642214687593
..........71....2.5.2.3.9.1.2....3.9..37.25..1.4....8.4.7.2.1.8.5....69..........	649217835371958426582436971725841369863792514194563782437629158258174693916385247
....4..3..89..3...3....64959.62.........9.........19.36943....1...6..32..2..8....	561942837489753216372816495956237148137498652248561973694325781815674329723189564
5....71.8.3....72.7.1...3....7.43.6.....5.....5.76.8....5...2.7.28....1.9.31....4	542637198839415726761289345187943562396852471254761839415396287628574913973128654
2..537......91....9.74.8...7.6....2...18693...5....4.8...7.42.6....93......251..4	218537649534916782967428153786345921421869375359172468195784236842693517673251894
2......7...73.......8.7...63.1...259.9.1.2.4.452...7.18...6.1.......15...7......2	249516873617389425538274916381647259796152348452938761825463197963721584174895632
...5..8.3.4.7..15.6..1....9...8.96.7...645...8.63.7...1....3..4.85..6.3.3.9..1...	271594863943768152658132749534819627792645318816327495167253984485976231329481576
351..2.......3...97..1.685.......1.7976.1.5821.5.......149.3..55...6.......4..931	351892746648537219792146853483625197976314582125789364814973625539261478267458931
.9...3..5..3....2....89.......2....47259846318....5.......38....4....5..2..4...1.	498723165673541928152896473931267854725984631864315297519638742346172589287459316
...9.17...95.....3..........3.59..2..6921483..2..73.4..........2.....17...31.7...	386941752195726483472835916734598621569214837821673549917452368248369175653187294
...9.8...2.5.....6..976.5.86....98.....2.5.....36....54.6.913..9.....7.4...4.7...	367958421285143976149762538652319847794285613813674295476891352931526784528437169
.67...4..1.57.9..2...8...5.9.358........6........735.8.8...7...3..4.56.7..6...91.	867152439135749862294836751943581276758264193612973548481697325329415687576328914
4..293..1......2.....7....976.1..3.....876.....5..2.768....7.....7......3..961..8	476293581589614237123785469768159324234876915915342876891437652647528193352961748
.....3.2...3.45.19..........36.7928.....3.....5248.39..........57.29.1...2.3.....	915763824263845719847921653436579281798132465152486397381654972574298136629317548
.1957...6....8...9.73492.18.4.65........2........14.9.76.93548.1...4....3...6192.	819573246425186739673492518241659873936728154587314692762935481198247365354861927
....8...1.81..3...36.27.5......27..372.....588..54......8.92.35...1..87.9...6....	257984361481653297369271584596827143724316958813549726178492635642135879935768412
2.75..6.......851.....4..78.......4.8..7.5..9.3.......39..8.....219.......8..69.7	287531694964278513513649278179362845842715369635894721396487152721953486458126937
64.......9....2.87...51.46...9..6.7..27.5.69..6.9..2...36.29...79.6....2.......16	648793125915462387372518469489236571127854693563971248836129754791645832254387916
....9.2.5..5.6.....4...31.9...1...2.72.....31.8...2...4.13...9.....1.4..9.2.8....	813497265295861347647253189534179628726548931189632754471325896358916472962784513
6.......125.986.....3.......62...1...1.697.2...5...37.......9.....163.825.......3	689734251251986734473521698762358149314697825895412376138245967947163582526879413
13....2....7.3614..4...1.........47..7.685.1..15.........4...6..6495.8....8....94	139874256857236149642591783286319475473685912915742638591428367764953821328167594
.5..4....76...9..4..8......4..213..5.7..6..9.8..974..6......1..6..7...58....9..6.	253146789761389524948527631496213875172865493835974216389652147624731958517498362
....31.5.4..5.....2..6.47....945.....6..1..9.....968....31.2..7.....5..8.7.84....	698731452417529683235684719829457136764318295351296874583162947146975328972843561
7....2.365.3..........8..9....5.637.45.....18.179.8....7..9..........1.993.2....7	798152436543679281162483795829516374456327918317948652271894563684735129935261847
...243.51..3...94...5..6...41...9...9..154..7...6...94...4..7...91...4..76.891...	679243851823715946145986273417329685986154327532678194358462719291537468764891532
..5.14.9..9....18.816......1.9...2..637.4.851..2...9.3......729.23....1..6.57.4..	375814692294637185816925374159386247637249851482751963548163729723498516961572438
.9.46...845...9.2.87......99.1...8.....3.4.....4...9.36......97.1.7...453...56.8.	192465738453879126876231459931527864768394512524618973685142397219783645347956281
346752.....1...3.......3..5.6....7..27.691.48..5....1.8..1.......9...8.....829156	346752981521968374798413265164285793273691548985347612852176439619534827437829156
.......1.2..1.5438.1.4...2...43......7..8..4......41...3...1.9.6829.7..1.4.......	498632517267195438513478629824319765371586942956724183735261894682947351149853276
..762...3.......866.89....7..3.56.......8.......14.5..3....27.859.......7...613..	457628913129375486638914257913256874245783169876149532361592748594837621782461395
..5...398.8...76.......67...3....9.2..13824..8.6....1...26.......35...6.168...2..	675241398284937651319856724437165982951382476826479513592614837743528169168793245
.1....2.4.......1.732.4..89.......51.6.214.9.19.......48..7.132.2.......9.7....4.	815739264649582317732641589274396851568214793193857426486975132321468975957123648
...9.2...19.378..2.....6....2.....14..1.6.2..94.....8....4.....5..231.46...6.9...	638942175195378462274516839726893514851764293943125687362487951589231746417659328
.827........46.92...98.2..3.2539........2........7124.2..1.78...57.86........357.	682739451371465928549812763125394687794628135863571249236157894457986312918243576
52.9.3..4...1.85.914.65....675.3........1........6.795....91.822.74.5...9..3.6.57	528973614763148529149652873675239148894517236312864795456791382237485961981326457
6.3....7...7.......957.23...2.4.....5..189..4.....3.9...26.415.......4...5....2.7	613948572287315946495762318129476835536189724748523691872694153361257489954831267
81.36.......4.......5.17.9.45.....36...546...67.....24.9.85.1.......3.......91.82	817369245926485371345217698451972836238546917679138524792854163184623759563791482
....43.2.1....6...643....7...7..5.14...381...53.4..8...1....695...5....7.5.61....	879143526125976483643852971987265314462381759531497862218734695396528147754619238
27.6...14..184.62.8....1.....6......1.3...7.9......3.....4....6.12.864..64...3.81	275639814931845627864721593726394158153268749498157362587412936312986475649573281
1..6.73......4..6.4639...2857..18..3.1.....8.8..79..1535...9472.4..7......74.5..6	125687394798342561463951728579218643216534987834796215351869472642173859987425136
.....62.....4.....4.21.9...5..7...82.1..6..5.74...2..9...2.45.3.....5.....56.....	197386245856427931432159867569741382213968754748532619681274593324895176975613428
....1...9.....6...4..3.21768....4.3..74...65..1.6....46315.8..2...1.....9...6....	367815249129746385458392176896254731274931658513687924631578492745129863982463517
...94..16..73..89.........2.8.....35.7.258.4.92.....8.7.........12..94..89..12...	238945716567321894149867352481796235673258941925134687754683129312579468896412573
.24.6.95......1...95.274....9......64.......92......8....589.74...1......79.4.53.	724368951386951247951274863597813426468725319213496785632589174845137692179642538
.76....358..2..1.....1......3......1..13524..6......2......1.....9..7..356....71.	176894235895236147423175968732649581981352476654718329347581692219467853568923714
...8..14541.5...7..5.......14768.5.............3.74619.......3..7...8.56825..6...	639827145412563978758941362147689523296135487583274619964752831371498256825316794
..4.....1.....9...65.3....98..7..4...2.543.9...3..2..75....4.62...6.....2.....9..	984276351312459786657318249895761423721543698463892517578934162139625874246187935
..54..3....4...2...7183...65132...68.29...41.84...19236...4783...8...1....7..86..	965412387384675291271839546513294768729386415846751923652147839498563172137928654
..5.6...221.8.3.6.7.695.4.1......1.............7......5.9.482.3.4.2.5.976...9.8..	935461782214873569786952431392584176168729354457316928579648213841235697623197845
9.....2686...2.....3...47.54159.........3.........89471.97...2.....6...9563.....1	974315268651827394832694715415972683798436152326158947189743526247561839563289471
.8...4.1..5728......6..32...2.97....7..342..8....15.2...81..3......3984..1.4...7.	289564713357281469146793285821976534765342198934815627498127356572639841613458972
.1..5..92....9....5.94.....65..7...379.245.818...3..75.....85.7....2....96..1..2.	418356792236197458579482316651879243793245681824631975142968537387524169965713824
8.435..1..3...8.....9.4.8..38......16.......34......72..8.3.1.....8...5..1..657.8	824356917135978246769142835387624591652719483491583672548237169276891354913465728
.......8.2.8.4.6.3.651.......3...2...8..3..6...4...9.......832.3.7.6.8.1.5.......	731296584298547613465183792913675248582439167674812935149758326327964851856321479
4..5..16.2....1.4....249..7.26.58.3..4.....5..3.47.92.7..364....1.8....3.54..2..6	489537162273681549561249387926158734847923651135476928798364215612895473354712896
.5..7.61.....32...62.4...39.3..549.....123.....576..2.98...1.56...58.....71.9..8.	354978612198632475627415839732854961869123547415769328983241756246587193571396284
.43.2....5..74...22...1.49.93.......................73.69.5...83...87..9....3.64.	143925786596748132278316495935271864487563921621894573769452318314687259852139647
...241..........2.....7.1..839....41527.1.83916....752..5.3.....9..........752...	678241593913865427452973186839527641527614839164398752785139264291486375346752918
2.41...9......4...9..6.2..8.2.7...3..97.1.28..3...9.7.3..8.7..2...3......8...13.7	274138596856974123913652748425786931697513284138429675361897452742365819589241367
.4.1.8..2.97...1.3.1....6...8.3..4199.......5471..9.3...9....8.7.8...29.1..8.3.6.	546138972897264153312957648285376419963481725471529836659712384738645291124893567
...35...2..2...78.......95.2....3..5.6..4..2.3..6....4.23.......91...5..6...31...	976358142532194786814726953249873615168549327357612894723985461491267538685431279
..7....68..6.8......8.2...7..297....6..418..3....659..3...9.8......3.7..78....3..	237549168516387492498126537842973651659418273173265984325794816961832745784651329
......8.........1.5.8..1..2..98162.48.6...1.91.39547..4..5..6.1.9.........2......	961275843234698517578341962759816234846723159123954786487532691395167428612489375
.1.3.8...7......3.58.....263..9..76....5.7....78..4..185.....73.3......9...1.3.8.	612358497794216835583749126345981762169527348278634951851492673436875219927163584
8..4.9..6......7...4.7......289..367..7.8.9..956..412......3.8...2......3..1.6..9	871439256695218734243765891428951367137682945956374128719543682562897413384126579
9.86..7..675...342.4.5....98.........1.....2.........84....1.6.296...174..3..62.5	928634751675918342341527689832469517714385926569172438457291863296853174183746295
...8....1....6....9.17..63......64.5.16.9.72.2.93......98..72.4....4....4....9...	672853941834961572951724638387216495516498723249375186198637254763542819425189367
..84.5.73.4.72...1.7.98346....5..1...1.2.8.9...4..7....56341.2.4...72.1.72.6.93..	268415973349726851175983462682594137517238694934167285856341729493872516721659348
75.....8.36.7.82.5...65..7....3...5.4.6...8.7.7...9....4..65...9.52.4.61.3.....48	751923684369748215824651973218376459496512837573489126147865392985234761632197548
..9.3..2...12....87.2465.19...5.........8.........6...53.8416.29....38...6..5.7..	649138527351297468782465319476529183215384976893716245537841692924673851168952734
5..3....6.1358...2....6..382.56....984.....653....87.475..3....9...2165.1....5..3	582347196613589472497162538275614389841973265369258714758436921934821657126795843
..........316....29..238..7.69.2.1.8....7....2.7.8.36.1..765..34....268..........	752914836831657942946238517569423178384176259217589364128765493475392681693841725
...4.1.6.1..89..7....3..194...923....2.617.3....548...659..4....1..69..3.3.7.5...	973451268146892375582376194861923547425617839397548621659134782718269453234785916
..7....23.524.8..1...73..6.....7..9896.123.4527..8.....9..46...4..2.768.82....4..	647591823352468971189732564531674298968123745274985316795846132413257689826319457
4.9........3.2.6.1..28.6..7.58.........6.9.........78.9..5.14..1.5.6.2........1.6	469137825783925641512846397258713964374689512691254783926571438135468279847392156
....21.5.3..7...1.....63.8..49.3716.....1.....3129.84..8.67.....2...8..4.5.34....	678421953394785216512963487849537162265814379731296845483672591927158634156349728
....9.1.....5...981..3...5.....536.....684.....912.....3...8..545...9.....7.3....	573892146642571398198346752824953617715684239369127584931768425456219873287435961
64.....97182.9...5.79...21........64....6....72........63...17.2...1.54351.....89	645132897182697435379584216951278364834965721726341958463859172298716543517423689
5.....7.67.1.26...6..9752...2...3...3...8...1...5...3...9314..7...75.1.91.7.....3	582431796791826354634975218428193675375682941916547832869314527243758169157269483
.....8...1826.4.....7.954..8..9..2..72.4.3.61..4..1..8..184.6.....3.9125...5.....	945238716182674359367195482813956274729483561654721938531842697478369125296517843
...9..34..6..4.....9458...15.93.....6..4.8..9.....56.29...5416.....7..5..15..9...	851927346267143895394586721579362418632418579148795632923854167486271953715639284
....9.7.......39...9....34..1936.....56.4.21.....1269..62....3...49.......1.3....	123694758485273961697158342219365874756849213348712695962581437534927186871436529
...2...3....8.3.4.327......8.3...2..7..358..6..4...8.3......781.7.6.4....8...1...	948265137615873942327419658863147295792358416154926873436592781571684329289731564
1.5..784..684......4....5.2...7...8.....1.....7...4...6.1....3......365..376..2.9	125937846768452193943861572416729385389516427572384961651298734294173658837645219
.4.3....9..9.....4.529...17..5..4...78.259.46...8..5..56...342.2.....9..8....2.7.	648371259179526834352948617935614782781259346426837591567193428214785963893462175
..97......5.........81..7.283.4..1..2..518..3..1..2.786.2..13.........8......52..	129783465754926831368154792835497126276518943491632578642871359513249687987365214
...718.535....6..28..2.5.......935.....561.....587.......1.7..43..6....592.354...	492718653573946812861235749786493521239561487145872936658127394314689275927354168
.5.8....9...5......271....8.4.3..1..7.8.5.9.6..5..1.8.4....539......3...5....2.6.	354827619189546273627139458946378125718254936235961784462785391871693542593412867
73.2....651..4..2.4....5...2.......4....7....1.......7...4....5.2..5..988....2.41	738219456516347829492865173257638914643971582189524637971483265324156798865792341
9..1.53...3.67......83.4.6.569..2...34..9..52...5..639.9.4.35......17.2...42.8..3	926185347435679281178324965569832174341796852287541639792463518853917426614258793
7..........34.2..8.5...836...965..3763..2..9552..396...725...8.9..2.75..........2	768395124193462758254178369849651237631724895527839641472513986986247513315986472
....7.9.1......6..7.28...5..5.3...1767.....9339...2.6..8...15.6..5......9.6.4....	863475921549213678712869354254396817678154293391782465487921536125638749936547182
.4.2.15..7.......9.3..98....6.15.3.............2.79.5....91..4.5.......3..34.5.9.	948231567721564839635798421469152378357846912182379654876913245594627183213485796
23...89.4...9.....7..2...1..4.1...9.1.......6.7...9.5..2...1..7.....6...9.67...28	231658974564917382789243615642185793195372846873469251328591467417826539956734128
8.......59..48..7...3.25698..7..........6..........7..58439.1...7..56..96.......7	821679435956483271743125698367514982498762513215938764584397126172856349639241857
..69.12...1..............13.8..9..6197.....4256..2..9.72..............2...82.69..	856931274312467859497852613284395761973618542561724398729543186635189427148276935
.61....43.....57.99......6......39.....572.....71......9......48.69.....14....89.	561789243384625719972314568218463957439572681657198432793856124826941375145237896
18....596....3.8....9........6517....7..4..1....2896........1....1.9....438....69	183472596752936841649851327296517483875643912314289675927368154561794238438125769
6....2.9.8.....6.....564...........29782435615...........625.....1.....5.5.1....6	615872394842319657793564218134956782978243561526781943487625139361497825259138476
.....8..3.18375.2....9......8.....423.......554.....9......7....9.46358.8..1.....	259648173618375429473912856981536742327894615546721398165287934792463581834159267
....9..6..2876...39.6..........8..9...54321...6..5..........3.73...7962..5..1....	143895762528764913976123485231687594895432176467951238619248357384579621752316849
.1.7.2..83.84..2.7....3.1.......4.6....1.7....7.3.......5.4....1.3..58.67..6.1.5.	914752638358416297267839145831524769429167583576398412685243971143975826792681354
